City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,turukhansk,65.8167,87.9833,-14.69,95,100,4.27,RU,1675196090
280,port keats,-14.25,129.55,28.01,79,100,4.17,AU,1675196091
281,bubaque,11.2833,-15.8333,25.32,68,1,7.37,GW,1675195740
282,geraldton,-28.7667,114.6,21.23,88,0,2.06,AU,1675196000
283,hokitika,-42.7167,170.9667,20.0,79,100,2.42,NZ,1675196092
284,almaty,43.25,76.95,-5.05,68,75,2.0,KZ,1675196093
285,balkanabat,39.5108,54.3671,9.08,55,100,1.72,TM,1675196094
286,los llanos de aridane,28.6585,-17.9182,14.86,74,75,4.63,ES,1675196095
287,zavodouspenskoye,56.8626,65.0155,-7.88,91,55,3.23,RU,1675196095
288,bone,51.9669,12.1396,7.72,81,100,10.43,DE,1675196096
289,pau brasil,-15.4642,-39.6511,26.51,66,87,2.18,BR,1675196097
290,gorin,51.1983,136.6669,-32.89,100,65,0.55,RU,1675196097
291,colquiri,-17.4167,-67.1333,9.63,55,100,5.31,BO,1675196098
292,chernyshevskiy,63.0128,112.4714,-42.99,100,58,0.96,RU,1675196098
293,pangnirtung,66.1451,-65.7125,-34.53,71,38,3.72,CA,1675195744
294,doha,25.2867,51.5333,19.94,86,0,8.75,QA,1675196100
295,lovington,32.944,-103.3485,-6.53,59,100,3.28,US,1675196101
296,kurilsk,45.2333,147.8833,-5.86,63,100,4.51,RU,1675195943
297,carballo,43.213,-8.691,9.37,82,7,2.89,ES,1675196106
298,hirara,24.8,125.2833,20.37,62,43,7.27,JP,1675196108
299,isla vista,34.4133,-119.861,17.73,53,0,4.12,US,1675196110
300,khandbari,27.3747,87.2039,13.57,46,0,1.86,NP,1675196116
301,khani,41.9563,42.9566,-1.24,79,100,0.72,GE,1675195958
302,neiafu,-18.65,-173.9833,25.38,94,75,3.09,TO,1675196120
303,dwarka,22.2394,68.9678,20.23,58,0,6.63,IN,1675195680
304,pucallpa,-8.3791,-74.5539,32.02,58,75,2.06,PE,1675196125
305,berlevag,70.8578,29.0864,0.97,80,100,10.8,NO,1675195919
306,daru,-9.0763,143.2092,25.09,92,100,2.59,PG,1675195820
307,smalininkai,55.0735,22.5793,-0.14,91,100,5.16,LT,1675196147
308,rajgarh,28.6333,75.3833,13.78,57,0,3.76,IN,1675196150
309,el naranjo,21.4667,-98.6,31.28,34,3,2.51,MX,1675196152
310,kismayo,-0.3582,42.5454,24.96,82,32,6.78,SO,1675196153
311,prado,-17.3411,-39.2208,26.68,72,4,3.73,BR,1675195943
312,waingapu,-9.6567,120.2641,26.1,81,94,2.63,ID,1675196155
313,bridlington,54.0831,-0.1919,7.16,72,23,8.89,GB,1675196157
314,narsaq,60.9167,-46.05,-6.88,92,100,0.35,GL,1675196158
315,yekaterinovka,52.0508,44.3451,-2.24,97,100,4.9,RU,1675196158
316,svetlogorsk,52.6333,29.7333,-0.24,91,100,3.74,BY,1675195947
317,villa carlos paz,-31.4241,-64.4978,29.94,10,95,4.47,AR,1675195932
318,gornopravdinsk,60.05,69.9,-10.71,96,99,3.38,RU,1675196160
319,shache,38.4167,77.2406,-7.44,88,3,2.05,CN,1675196161
320,soyo,-6.1349,12.3689,26.68,82,22,3.45,AO,1675196163
321,helong,42.5397,128.9972,-9.91,93,100,2.12,CN,1675196168
322,avarua,-21.2078,-159.775,24.03,88,75,2.57,CK,1675196170
323,luderitz,-26.6481,15.1594,16.97,92,0,3.98,NA,1675195674
324,liverpool,53.4106,-2.9779,8.49,77,0,10.8,GB,1675196177
325,namatanai,-3.6667,152.4333,26.07,81,76,1.38,PG,1675195948
326,ron phibun,8.1791,99.8542,22.62,91,99,1.33,TH,1675196185
327,rosarito,32.3333,-117.0333,17.36,50,28,2.64,MX,1675195938
328,athabasca,54.7169,-113.2854,-13.77,89,100,1.12,CA,1675196159
329,hambantota,6.1241,81.1185,24.46,89,97,1.6,LK,1675196192
330,yelabuga,55.7613,52.0649,-2.25,92,95,6.59,RU,1675196195
331,troy,42.6056,-83.1499,-6.21,60,40,1.54,US,1675196109
332,bastia,42.6667,9.3333,9.61,82,0,1.54,FR,1675195717
333,altamira,-3.2033,-52.2064,33.05,49,40,1.03,BR,1675196208
334,jacareacanga,-6.2222,-57.7528,23.99,90,98,0.4,BR,1675195747
335,srandakan,-7.9386,110.2506,24.89,89,100,2.09,ID,1675196210
336,severnyy,50.677,36.5532,-0.98,80,75,3.0,RU,1675196211
337,morro bay,35.3658,-120.8499,17.82,52,0,1.34,US,1675196140
338,meybod,32.2501,54.0166,15.01,41,100,3.52,IR,1675196213
339,stoke-on-trent,53.0042,-2.1854,6.36,66,9,3.58,GB,1675195907
340,hamilton,39.1834,-84.5333,-1.54,73,100,3.09,US,1675195979
341,gewane,10.1664,40.6453,25.97,32,6,3.74,ET,1675196214
342,minab,27.1467,57.0801,18.33,79,7,0.97,IR,1675196215
343,dongning,44.0622,131.1207,-11.61,97,100,0.68,CN,1675196216
344,lasa,46.6166,10.7002,5.49,64,77,3.77,IT,1675196216
345,bredy,52.4153,60.3411,-16.35,91,20,3.28,RU,1675196217
346,amahai,-3.3333,128.9167,25.41,84,91,2.67,ID,1675196218
347,maceio,-9.6658,-35.7353,24.69,88,100,6.69,BR,1675196172
348,port moresby,-9.4431,147.1797,23.68,94,40,2.57,PG,1675196219
349,port hedland,-20.3167,118.5667,27.03,83,26,0.51,AU,1675195957
350,rosetown,51.5501,-108.0014,-14.01,72,97,1.54,CA,1675196220
351,hami,42.8,93.45,-3.35,32,100,0.51,CN,1675196220
352,gat,31.61,34.7642,11.89,100,46,4.04,IL,1675196221
353,eydhafushi,5.1033,73.0708,26.8,76,100,5.01,MV,1675196222
354,mbanza-ngungu,-5.25,14.8667,21.44,89,99,1.61,CD,1675196228
355,puerto narino,-3.7703,-70.3831,27.7,85,37,1.32,CO,1675196235
356,mackay,-21.15,149.2,25.38,89,100,4.93,AU,1675196127
357,ostrovnoy,68.0531,39.5131,-3.65,92,97,3.04,RU,1675196192
358,kolosovka,56.4678,73.611,-17.87,95,21,2.9,RU,1675196244
359,kamenka,51.3223,42.7678,-0.57,98,100,4.31,RU,1675196247
360,katobu,-4.9408,122.5276,24.3,93,100,1.16,ID,1675195933
361,jesus carranza,17.4333,-95.0333,28.17,60,34,2.13,MX,1675196252
362,batagay,67.6333,134.6333,-31.03,99,100,1.45,RU,1675196255
363,broken hill,-31.95,141.4333,17.87,49,0,6.75,AU,1675196265
364,buraydah,26.326,43.975,16.25,61,23,6.75,SA,1675196266
365,tahta,26.7693,31.5021,12.89,44,0,2.69,EG,1675196268
366,okato,-39.2,173.8833,19.54,88,98,8.49,NZ,1675196271
367,monrovia,6.3005,-10.7969,26.87,81,38,3.4,LR,1675196272
368,trinidad,-14.8333,-64.9,28.99,70,75,6.17,BO,1675196273
369,deniliquin,-35.5333,144.9667,14.72,73,0,3.33,AU,1675196273
370,kaitangata,-46.2817,169.8464,16.4,98,100,0.46,NZ,1675195874
371,kutum,14.2,24.6667,23.38,12,13,3.79,SD,1675196275
372,bud,39.447,-86.1758,-2.4,62,100,3.69,US,1675196275
373,dudinka,69.4058,86.1778,-16.79,94,100,5.88,RU,1675196276
374,karachi,24.9056,67.0822,13.9,38,0,3.09,PK,1675196277
375,lavrentiya,65.5833,-171.0,-5.41,97,100,1.16,RU,1675195957
376,palu,-0.8917,119.8707,24.34,98,100,0.5,ID,1675196278
377,bereznik,62.8551,42.7072,-0.4,87,100,5.45,RU,1675196278
378,leninskoye,41.7589,69.3864,1.52,80,32,3.08,KZ,1675196279
379,sao jose da coroa grande,-8.8978,-35.1478,27.09,73,61,4.25,BR,1675196279
380,nizhnevartovsk,60.9344,76.5531,-10.99,92,75,3.0,RU,1675196280
381,labuhan,-6.8844,112.2051,25.19,84,100,3.21,ID,1675196281
382,kudahuvadhoo,2.6708,72.8944,26.63,73,100,4.54,MV,1675195969
383,seoul,37.5683,126.9778,-0.24,100,100,2.06,KR,1675196154
384,kuantan,3.8077,103.326,23.06,94,40,1.54,MY,1675196284
385,namibe,-15.1961,12.1522,22.45,80,98,2.27,AO,1675196285
386,columbia,34.0007,-81.0348,20.09,79,100,3.09,US,1675195940
387,noyabrsk,63.1994,75.4507,-16.8,98,93,5.33,RU,1675196292
388,saint-pierre,-21.3393,55.4781,26.82,83,75,4.63,RE,1675196293
389,pinhao,-25.6956,-51.6597,18.71,92,100,1.51,BR,1675196296
390,half moon bay,37.4636,-122.4286,15.23,23,0,3.6,US,1675196302
391,ginir,7.1333,40.7,15.3,59,12,1.85,ET,1675196296
392,mercedes,-34.6515,-59.4307,33.21,22,1,3.79,AR,1675196309
393,rheinau,48.8667,8.2,5.72,81,75,6.17,DE,1675196311
394,nelson bay,-32.7167,152.15,22.22,85,94,4.47,AU,1675196316
395,bollnas,61.3482,16.3946,-5.04,84,100,1.14,SE,1675196332
396,saint john,45.2727,-66.0677,-3.0,73,75,6.17,CA,1675196331
397,paciran,-6.8767,112.3761,25.22,86,100,3.6,ID,1675196334
398,clayton,33.5335,-84.3666,19.2,90,100,4.63,US,1675196289
399,vardo,70.3705,31.1107,0.99,80,40,9.77,NO,1675195955
400,palana,59.1167,159.9667,-10.92,92,100,5.07,RU,1675196335
401,kavaratti,10.5669,72.642,26.18,77,20,6.96,IN,1675195915
402,puerto escondido,15.85,-97.0667,29.46,74,20,6.17,MX,1675196323
403,bengkulu,-3.8004,102.2655,23.26,93,100,2.76,ID,1675195911
404,urumqi,43.801,87.6005,-14.47,85,40,1.0,CN,1675196281
405,nova venecia,-18.7106,-40.4006,26.5,79,66,3.67,BR,1675196339
406,wisconsin rapids,44.3836,-89.8174,-9.99,51,0,4.63,US,1675195841
407,arlit,18.7369,7.3853,20.21,13,100,4.97,NE,1675196340
408,moerai,-22.4333,-151.3333,26.14,74,95,3.73,PF,1675196342
409,lata,40.1629,-8.3327,6.15,79,6,0.82,PT,1675196134
410,provideniya,64.3833,-173.3,-9.21,100,68,0.97,RU,1675196351
411,mildura,-34.2,142.15,14.48,73,41,5.3,AU,1675195792
412,ayorou,14.7308,0.9174,25.34,5,96,3.91,NE,1675196355
413,tromso,69.6496,18.957,-0.99,93,75,1.03,NO,1675196284
414,virden,39.5009,-89.7679,-6.16,52,70,3.27,US,1675196117
415,salisbury,51.0693,-1.7957,6.12,80,0,3.6,GB,1675196143
416,new waterford,40.8451,-80.6145,-2.86,62,86,1.94,US,1675196085
417,tieli,46.95,128.05,-16.96,98,100,0.73,CN,1675196369
418,pitiquito,30.7,-112.0833,14.58,53,79,2.18,MX,1675196370
419,bohuslav,49.5494,30.8744,-0.12,96,97,3.86,UA,1675196374
420,ukiah,39.1502,-123.2078,17.03,25,0,0.0,US,1675196244
421,teya,60.3778,92.6267,-20.28,100,100,1.57,RU,1675196386
422,chahal,15.75,-89.5667,27.64,62,75,2.37,GT,1675196387
423,mount isa,-20.7333,139.5,23.87,100,100,1.54,AU,1675196388
424,kampene,-3.6,26.6667,18.32,98,100,0.46,CD,1675196390
425,lethem,3.3803,-59.7968,34.15,30,48,1.79,GY,1675196391
426,vao,-22.6667,167.4833,25.5,76,53,4.92,NC,1675195952
427,yumen,40.2833,97.2,-7.03,38,55,0.94,CN,1675196393
428,killybegs,54.6333,-8.45,6.84,78,100,12.15,IE,1675196393
429,raga,8.4596,25.678,27.68,14,47,1.48,SS,1675196394
430,surgut,61.25,73.4167,-11.9,85,75,5.0,RU,1675196396
431,mkushi,-13.6202,29.3939,17.9,98,100,2.26,ZM,1675196396
432,komsomolskiy,40.4272,71.7189,-0.6,74,58,4.12,UZ,1675196397
433,amapa,1.0,-52.0,25.86,93,23,1.33,BR,1675196398
434,san quintin,30.4833,-115.95,14.27,57,3,3.44,MX,1675196399
435,tuatapere,-46.1333,167.6833,16.41,96,100,1.39,NZ,1675196399
436,pozo colorado,-23.4923,-58.7972,27.71,78,74,1.8,PY,1675196401
437,atlantic city,39.3643,-74.4229,3.1,89,100,2.06,US,1675196402
438,kapoeta,4.7717,33.5903,29.87,28,6,3.07,SS,1675196405
439,maloy,61.9353,5.1136,4.85,1,100,11.03,NO,1675196413
440,liberal,37.0431,-100.921,-1.92,40,0,3.6,US,1675196419
441,constitucion,-35.3333,-72.4167,19.6,55,51,6.65,CL,1675196261
442,listowel,52.4464,-9.485,7.84,81,57,7.18,IE,1675196426
443,horta,38.5333,-28.6333,12.8,80,40,4.47,PT,1675196430
444,kadoma,34.7333,135.5833,3.99,93,6,1.03,JP,1675196432
445,nome,64.5011,-165.4064,-6.96,100,100,2.57,US,1675196443
446,nouakchott,18.0858,-15.9785,20.96,64,22,6.95,MR,1675196445
447,lososina,48.9975,140.3106,-20.71,92,9,2.33,RU,1675196446
448,tucuman,-26.8241,-65.2226,34.0,46,20,3.09,AR,1675196446
449,cobija,-11.0267,-68.7692,23.1,100,75,1.54,BO,1675196447
450,santa clara,22.4,-79.9667,27.81,61,75,6.17,CU,1675196444
451,sitka,57.0531,-135.33,4.94,81,100,3.6,US,1675195929
452,lenger,42.183,69.8839,-2.31,78,76,3.31,KZ,1675196449
453,dalbandin,28.8947,64.4101,12.99,36,0,2.09,PK,1675196450
454,saltpond,5.2091,-1.0606,26.92,80,100,3.16,GH,1675196451
455,termiz,37.2242,67.2783,11.05,58,75,3.09,UZ,1675196452
456,angoche,-16.2325,39.9086,26.03,84,29,2.41,MZ,1675196453
457,lumut,4.2323,100.6298,24.35,90,98,1.7,MY,1675196453
458,madimba,-10.4,40.3333,25.73,87,4,0.71,TZ,1675195966
459,bathsheba,13.2167,-59.5167,27.34,65,20,6.69,BB,1675196454
460,san ignacio,17.1561,-89.0714,31.08,55,40,5.14,BZ,1675196455
461,nanning,22.8167,108.3167,16.25,90,97,3.91,CN,1675196456
462,saint anthony,45.0205,-93.218,-11.53,58,0,4.63,US,1675196456
463,montauban,44.0833,1.5,4.88,90,41,1.24,FR,1675196457
464,gediz,39.0417,29.41,-0.97,80,100,1.67,TR,1675196458
465,port hardy,50.6996,-127.4199,4.1,81,100,7.72,CA,1675196460
466,buritizeiro,-17.3511,-44.9622,29.02,56,38,2.58,BR,1675196461
467,soe,-9.8607,124.284,19.71,93,100,1.27,ID,1675196462
468,kangaatsiaq,68.3065,-53.4641,-18.46,83,100,1.52,GL,1675196463
469,skegness,53.1436,0.3363,5.75,79,65,6.1,GB,1675196465
470,rio grande,-32.035,-52.0986,26.06,64,0,5.58,BR,1675196466
471,ust-charyshskaya pristan,52.3934,83.6635,-13.66,94,100,1.33,RU,1675196469
472,cockburn town,21.4612,-71.1419,25.12,71,78,9.1,TC,1675196471
473,abu kamal,34.4506,40.9171,10.43,67,43,1.89,SY,1675196472
474,pacific grove,36.6177,-121.9166,14.56,43,0,4.47,US,1675196477
475,ust-ilimsk,58.0006,102.6619,-17.36,98,100,1.84,RU,1675196478
476,marfino,55.7028,37.3822,0.19,80,75,7.0,RU,1675196481
477,conde,-7.2597,-34.9075,28.7,61,40,5.66,BR,1675196484
478,viransehir,37.2353,39.7631,4.85,92,64,0.66,TR,1675196485
479,olafsvik,64.8945,-23.7142,-0.43,76,100,11.88,IS,1675196217
480,conceicao do araguaia,-8.2578,-49.2647,29.99,65,33,1.27,BR,1675195978
481,rundu,-17.9333,19.7667,19.39,93,95,3.4,NA,1675196199
482,prince rupert,54.3161,-130.3201,4.83,86,100,18.52,CA,1675196105
483,znamenskoye,57.1281,73.8282,-17.3,97,47,2.18,RU,1675196489
484,matata,-37.8833,176.75,20.88,95,100,9.27,NZ,1675196495
485,asfi,32.2994,-9.2372,14.27,53,94,5.92,MA,1675196395
486,alibag,18.6411,72.8792,26.04,64,3,3.06,IN,1675196502
487,yashkul,46.1711,45.3435,-0.19,80,19,3.55,RU,1675196505
488,sept-iles,50.2001,-66.3821,-12.19,68,82,1.34,CA,1675195970
489,gazli,40.1333,63.45,7.28,73,81,7.26,UZ,1675196273
490,savannakhet,16.566,104.751,17.38,54,100,1.5,LA,1675196508
491,pathein,16.7833,94.7333,21.01,90,68,2.66,MM,1675196508
492,anderson,34.5334,-82.6499,17.99,82,100,3.09,US,1675196052
493,gaziantep,37.0594,37.3825,3.96,93,100,0.0,TR,1675196510
494,kharovsk,59.9642,40.1912,-1.77,89,98,4.62,RU,1675196510
495,xai-xai,-25.0519,33.6442,24.59,75,55,6.38,MZ,1675196511
496,port-cartier,50.0334,-66.8654,-12.36,84,87,1.82,CA,1675196512
497,san policarpo,12.1791,125.5072,25.96,86,68,7.02,PH,1675196512
498,usogorsk,63.4106,48.6872,-3.0,90,100,6.13,RU,1675196513
499,tazovskiy,67.4667,78.7,-21.98,98,83,3.84,RU,1675196214
500,aripuana,-9.1667,-60.6333,24.02,83,100,1.1,BR,1675196515
501,usagara,-2.6833,33.0,19.95,71,35,2.24,TZ,1675196515
502,vikhorevka,56.1201,101.1636,-18.2,99,100,1.08,RU,1675196516
503,waynesville,35.4887,-82.9887,15.36,87,100,4.92,US,1675196517
504,kuybyshevskiy zaton,55.1593,49.1701,-0.7,92,99,6.51,RU,1675196517
505,haines junction,60.7522,-137.5108,-6.08,94,99,0.63,CA,1675196367
506,severnyy-kospashskiy,59.0925,57.8008,-4.66,92,100,4.55,RU,1675196519
507,mochudi,-24.4167,26.15,21.33,53,81,1.48,BW,1675196520
508,tezu,27.9167,96.1667,18.2,28,89,1.63,IN,1675196520
509,pokhvistnevo,53.6524,52.1274,-15.12,99,68,2.07,RU,1675196521
510,pavlogradka,54.2024,73.5592,-19.48,91,85,2.15,RU,1675196522
511,bhainsa,26.9548,76.9012,12.03,57,0,2.7,IN,1675196525
512,jiangyou,31.7667,104.7167,9.55,47,0,1.86,CN,1675196527
513,guican,6.4618,-72.4113,15.36,52,54,1.51,CO,1675196529
514,cassilandia,-19.1133,-51.7342,27.67,73,80,1.35,BR,1675196530
515,canoinhas,-26.1772,-50.39,20.95,86,100,1.88,BR,1675196533
516,matara,5.9485,80.5353,23.68,87,99,1.84,LK,1675196534
517,kamennomostskiy,44.2983,40.1856,1.77,96,99,0.64,RU,1675196537
518,correntina,-13.3433,-44.6367,27.54,59,48,2.34,BR,1675196395
519,naberera,-4.2,36.9333,17.6,73,16,2.7,TZ,1675196547
520,sistranda,63.7256,8.834,-2.02,66,100,4.85,NO,1675196550
521,dhidhdhoo,6.8833,73.1,26.97,76,100,5.74,MV,1675196555
522,melfi,40.9965,15.6514,2.5,70,3,1.97,IT,1675196557
523,san juan,-31.5375,-68.5364,37.41,21,16,6.92,AR,1675196528
524,kalmunai,7.4167,81.8167,23.5,92,100,7.5,LK,1675196560
525,naze,28.3667,129.4833,11.51,68,0,3.15,JP,1675196150
526,lubao,14.9167,120.55,22.84,81,8,2.49,PH,1675196563
527,mamit,23.9333,92.4833,11.69,56,22,1.15,IN,1675196566
528,dinanagar,32.15,75.4667,9.71,77,69,0.96,IN,1675196567
529,airai,-8.9266,125.4092,15.84,94,100,0.82,TL,1675196569
530,praia da vitoria,38.7333,-27.0667,14.14,82,40,5.0,PT,1675196570
531,junagarh,19.8667,82.9333,20.31,41,88,0.59,IN,1675196570
532,aswan,24.0934,32.907,14.61,21,0,3.09,EG,1675196571
533,khonsa,27.0167,95.5667,14.38,53,91,1.42,IN,1675196572
534,quang ngai,15.1167,108.8,18.33,93,63,1.27,VN,1675196572
535,tashtyp,52.7939,89.8983,-18.62,98,71,1.27,RU,1675196573
536,linxia,35.6003,103.2064,-4.27,35,2,1.38,CN,1675196574
537,zyryanka,65.75,150.85,-30.12,100,91,3.16,RU,1675195942
538,manali,13.1667,80.2667,28.05,77,100,4.46,IN,1675196575
539,ndioum,16.5129,-14.6471,26.85,12,3,4.09,SN,1675196576
540,ercis,39.0287,43.3586,-2.12,83,100,2.05,TR,1675196576
541,rantauprapat,2.1,99.8333,23.05,97,100,0.92,ID,1675196577
542,mana,5.6592,-53.7767,25.5,82,67,3.85,GF,1675196578
543,ambilobe,-13.2,49.05,24.03,93,54,0.68,MG,1675196226
544,north bend,43.4065,-124.2243,9.53,77,0,2.06,US,1675196579
545,itoman,26.1247,127.6694,17.01,67,100,2.06,JP,1675196580
546,rubiataba,-15.1644,-49.8033,26.46,72,78,0.8,BR,1675196580
547,bolivar,37.6145,-93.4105,-5.48,62,88,2.7,US,1675196581
548,trelew,-43.249,-65.3051,21.34,33,0,8.07,AR,1675196494
549,segou,13.4317,-6.2157,25.97,10,97,3.89,ML,1675196591
550,ust-maya,60.4167,134.5333,-34.81,96,100,2.03,RU,1675196592
551,wawa,9.9022,4.4192,30.35,17,58,2.36,NG,1675196596
552,bilibino,68.0546,166.4372,-16.42,94,70,3.54,RU,1675196600
553,kpandae,8.4689,-0.0113,32.03,13,99,0.92,GH,1675196605
554,ushtobe,45.2514,77.9838,-10.27,90,100,1.46,KZ,1675196607
555,okha,53.5739,142.9478,-27.59,96,20,3.82,RU,1675196608
556,aktas,49.7789,72.9608,-9.14,100,69,0.97,KZ,1675196618
557,krasnoborsk,61.5598,45.934,-1.17,86,97,6.06,RU,1675196619
558,vavoua,7.3819,-6.4778,27.93,23,7,1.33,CI,1675196621
559,northam,51.0333,-4.2167,8.55,82,100,7.03,GB,1675196623
